Depth,Monst dmg,Monst life,Monster level,Sulphite deposit,sulphite cost,Darkness res
5217,629,58905,83,2440,1100,-3150
5218,629,58918,83,2440,1100,-3150
5219,630,58931,83,2440,1100,-3150
5220,630,58944,83,2440,1100,-3150
5221,630,58957,83,2440,1100,-3150
5222,630,58970,83,2440,1100,-3150
5223,630,58983,83,2440,1100,-3150
5224,630,58996,83,2440,1100,-3150
5225,631,59009,83,2440,1100,-3150
5226,631,59022,83,2440,1100,-3150
5227,631,59035,83,2440,1100,-3150
5228,631,59048,83,2440,1100,-3150
5229,631,59061,83,2440,1100,-3150
5230,631,59074,83,2440,1100,-3150
5231,631,59087,83,2440,1100,-3150
5232,632,59100,83,2440,1100,-3150
5233,632,59113,83,2440,1100,-3150
5234,632,59126,83,2440,1100,-3150
5235,632,59139,83,2440,1100,-3150
5236,632,59152,83,2440,1100,-3150
5237,632,59165,83,2440,1100,-3150
5238,633,59178,83,2440,1100,-3150
5239,633,59191,83,2440,1100,-3150
5240,633,59204,83,2440,1100,-3150
5241,633,59217,83,2440,1100,-3150
5242,633,59230,83,2440,1100,-3150
5243,633,59243,83,2440,1100,-3150
5244,634,59256,83,2440,1100,-3150
5245,634,59269,83,2440,1100,-3150
5246,634,59282,83,2440,1100,-3150
5247,634,59295,83,2440,1100,-3150
5248,634,59308,83,2440,1100,-3150
5249,634,59321,83,2440,1100,-3150
5250,635,59334,83,2440,1100,-3150
5251,635,59347,83,2440,1100,-3150
5252,635,59360,83,2440,1100,-3150
5253,635,59373,83,2440,1100,-3150
5254,635,59386,83,2440,1100,-3150
5255,635,59399,83,2440,1100,-3150
5256,636,59412,83,2440,1100,-3150
5257,636,59425,83,2440,1100,-3150
5258,636,59438,83,2440,1100,-3150
5259,636,59451,83,2440,1100,-3150
5260,636,59464,83,2440,1100,-3150
5261,636,59477,83,2440,1100,-3150
5262,637,59490,83,2440,1100,-3150
5263,637,59503,83,2440,1100,-3150
5264,637,59516,83,2440,1100,-3150
5265,637,59529,83,2440,1100,-3150
5266,637,59542,83,2440,1100,-3150
5267,637,59555,83,2440,1100,-3150
5268,638,59568,83,2440,1100,-3150
5269,638,59581,83,2440,1100,-3150
5270,638,59594,83,2440,1100,-3150
5271,638,59607,83,2440,1100,-3150
5272,638,59620,83,2440,1100,-3150
5273,638,59633,83,2440,1100,-3150
5274,639,59646,83,2440,1100,-3150
5275,639,59659,83,2440,1100,-3150
5276,639,59672,83,2440,1100,-3150
5277,639,59685,83,2440,1100,-3150
5278,639,59698,83,2440,1100,-3150
5279,639,59711,83,2440,1100,-3150
5280,640,59724,83,2440,1100,-3150
5281,640,59737,83,2440,1100,-3150
5282,640,59750,83,2440,1100,-3150
5283,640,59763,83,2440,1100,-3150
5284,640,59776,83,2440,1100,-3150
5285,640,59789,83,2440,1100,-3150
5286,641,59802,83,2440,1100,-3150
5287,641,59815,83,2440,1100,-3150
5288,641,59828,83,2440,1100,-3150
5289,641,59841,83,2440,1100,-3150
5290,641,59854,83,2440,1100,-3150
5291,641,59867,83,2440,1100,-3150
5292,642,59880,83,2440,1100,-3150
5293,642,59893,83,2440,1100,-3150
5294,642,59906,83,2440,1100,-3150
5295,642,59919,83,2440,1100,-3150
5296,642,59932,83,2440,1100,-3150
5297,642,59945,83,2440,1100,-3150
5298,643,59958,83,2440,1100,-3150
5299,643,59971,83,2440,1100,-3150
5300,643,59984,83,2440,1100,-3150
5301,643,59997,83,2440,1100,-3150
5302,643,60010,83,2440,1100,-3150
5303,643,60023,83,2440,1100,-3150
5304,644,60036,83,2440,1100,-3150
5305,644,60049,83,2440,1100,-3150
5306,644,60062,83,2440,1100,-3150
5307,644,60075,83,2440,1100,-3150
5308,644,60088,83,2440,1100,-3150
5309,644,60101,83,2440,1100,-3150
5310,645,60114,83,2440,1100,-3150
5311,645,60127,83,2440,1100,-3150
5312,645,60140,83,2440,1100,-3150
5313,645,60153,83,2440,1100,-3150
5314,645,60166,83,2440,1100,-3150
5315,645,60179,83,2440,1100,-3150
5316,646,60192,83,2440,1100,-3150
5317,646,60205,83,2440,1100,-3150
5318,646,60218,83,2440,1100,-3150
5319,646,60231,83,2440,1100,-3150
5320,646,60244,83,2440,1100,-3150
5321,646,60257,83,2440,1100,-3150
5322,647,60270,83,2440,1100,-3150
5323,647,60283,83,2440,1100,-3150
5324,647,60296,83,2440,1100,-3150
5325,647,60309,83,2440,1100,-3150
5326,647,60322,83,2440,1100,-3150
5327,647,60335,83,2440,1100,-3150
5328,648,60348,83,2440,1100,-3150
5329,648,60361,83,2440,1100,-3150
5330,648,60374,83,2440,1100,-3150
5331,648,60387,83,2440,1100,-3150
5332,648,60400,83,2440,1100,-3150
5333,648,60413,83,2440,1100,-3150
5334,649,60426,83,2440,1100,-3150
5335,649,60439,83,2440,1100,-3150
5336,649,60452,83,2440,1100,-3150
5337,649,60465,83,2440,1100,-3150
5338,649,60478,83,2440,1100,-3150
5339,649,60491,83,2440,1100,-3150
5340,650,60504,83,2440,1100,-3150
5341,650,60517,83,2440,1100,-3150
5342,650,60530,83,2440,1100,-3150
5343,650,60543,83,2440,1100,-3150
5344,650,60556,83,2440,1100,-3150
5345,650,60569,83,2440,1100,-3150
5346,651,60582,83,2440,1100,-3150
5347,651,60595,83,2440,1100,-3150
5348,651,60608,83,2440,1100,-3150
5349,651,60621,83,2440,1100,-3150
5350,651,60634,83,2440,1100,-3150
5351,651,60647,83,2440,1100,-3150
5352,652,60660,83,2440,1100,-3150
5353,652,60673,83,2440,1100,-3150
5354,652,60686,83,2440,1100,-3150
5355,652,60699,83,2440,1100,-3150
5356,652,60712,83,2440,1100,-3150
5357,652,60725,83,2440,1100,-3150
5358,653,60738,83,2440,1100,-3150
5359,653,60751,83,2440,1100,-3150
5360,653,60764,83,2440,1100,-3150
5361,653,60777,83,2440,1100,-3150
5362,653,60790,83,2440,1100,-3150
5363,653,60803,83,2440,1100,-3150
5364,654,60816,83,2440,1100,-3150
5365,654,60829,83,2440,1100,-3150
5366,654,60842,83,2440,1100,-3150
5367,654,60855,83,2440,1100,-3150
5368,654,60868,83,2440,1100,-3150
5369,654,60881,83,2440,1100,-3150
5370,655,60894,83,2440,1100,-3150
5371,655,60907,83,2440,1100,-3150
5372,655,60920,83,2440,1100,-3150
5373,655,60933,83,2440,1100,-3150
5374,655,60946,83,2440,1100,-3150
5375,655,60959,83,2440,1100,-3150
5376,656,60972,83,2440,1100,-3150
5377,656,60985,83,2440,1100,-3150
5378,656,60998,83,2440,1100,-3150
5379,656,61011,83,2440,1100,-3150
5380,656,61024,83,2440,1100,-3150
5381,656,61037,83,2440,1100,-3150
5382,657,61050,83,2440,1100,-3150
5383,657,61063,83,2440,1100,-3150
5384,657,61076,83,2440,1100,-3150
5385,657,61089,83,2440,1100,-3150
5386,657,61102,83,2440,1100,-3150
5387,657,61115,83,2440,1100,-3150
5388,658,61128,83,2440,1100,-3150
5389,658,61141,83,2440,1100,-3150
5390,658,61154,83,2440,1100,-3150
5391,658,61167,83,2440,1100,-3150
5392,658,61180,83,2440,1100,-3150
5393,658,61193,83,2440,1100,-3150
5394,659,61206,83,2440,1100,-3150
5395,659,61219,83,2440,1100,-3150
5396,659,61232,83,2440,1100,-3150
5397,659,61245,83,2440,1100,-3150
5398,659,61258,83,2440,1100,-3150
5399,659,61271,83,2440,1100,-3150
5400,660,61284,83,2440,1100,-3150
5401,660,61297,83,2440,1100,-3150
5402,660,61310,83,2440,1100,-3150
5403,660,61323,83,2440,1100,-3150
5404,660,61336,83,2440,1100,-3150
5405,660,61349,83,2440,1100,-3150
5406,661,61362,83,2440,1100,-3150
5407,661,61375,83,2440,1100,-3150
5408,661,61388,83,2440,1100,-3150
5409,661,61401,83,2440,1100,-3150
5410,661,61414,83,2440,1100,-3150
5411,661,61427,83,2440,1100,-3150
5412,662,61440,83,2440,1100,-3150
5413,662,61453,83,2440,1100,-3150
5414,662,61466,83,2440,1100,-3150
5415,662,61479,83,2440,1100,-3150
5416,662,61492,83,2440,1100,-3150
5417,663,61505,83,2440,1100,-3150
5418,663,61518,83,2440,1100,-3150
5419,663,61531,83,2440,1100,-3150
5420,663,61544,83,2440,1100,-3150
5421,663,61557,83,2440,1100,-3150
5422,663,61570,83,2440,1100,-3150
5423,664,61583,83,2440,1100,-3150
5424,664,61596,83,2440,1100,-3150
5425,664,61609,83,2440,1100,-3150
5426,664,61622,83,2440,1100,-3150
5427,664,61635,83,2440,1100,-3150
5428,664,61648,83,2440,1100,-3150
5429,665,61661,83,2440,1100,-3150
5430,665,61674,83,2440,1100,-3150
5431,665,61687,83,2440,1100,-3150
5432,665,61700,83,2440,1100,-3150
5433,665,61713,83,2440,1100,-3150
5434,665,61726,83,2440,1100,-3150
5435,666,61739,83,2440,1100,-3150
5436,666,61752,83,2440,1100,-3150
5437,666,61765,83,2440,1100,-3150
5438,666,61778,83,2440,1100,-3150
5439,666,61791,83,2440,1100,-3150
5440,666,61804,83,2440,1100,-3150
5441,667,61817,83,2440,1100,-3150
5442,667,61830,83,2440,1100,-3150
5443,667,61843,83,2440,1100,-3150
5444,667,61856,83,2440,1100,-3150
5445,667,61869,83,2440,1100,-3150
5446,667,61882,83,2440,1100,-3150
5447,668,61895,83,2440,1100,-3150
5448,668,61908,83,2440,1100,-3150
5449,668,61921,83,2440,1100,-3150
5450,668,61934,83,2440,1100,-3150
5451,668,61947,83,2440,1100,-3150
5452,668,61960,83,2440,1100,-3150
5453,669,61973,83,2440,1100,-3150
5454,669,61986,83,2440,1100,-3150
5455,669,61999,83,2440,1100,-3150
5456,669,62012,83,2440,1100,-3150
5457,669,62025,83,2440,1100,-3150
5458,669,62038,83,2440,1100,-3150
5459,670,62051,83,2440,1100,-3150
5460,670,62064,83,2440,1100,-3150
5461,670,62077,83,2440,1100,-3150
5462,670,62090,83,2440,1100,-3150
5463,670,62103,83,2440,1100,-3150
5464,671,62116,83,2440,1100,-3150
5465,671,62129,83,2440,1100,-3150
5466,671,62142,83,2440,1100,-3150
5467,671,62155,83,2440,1100,-3150
5468,671,62168,83,2440,1100,-3150
5469,671,62181,83,2440,1100,-3150
5470,672,62194,83,2440,1100,-3150
5471,672,62207,83,2440,1100,-3150
5472,672,62220,83,2440,1100,-3150
5473,672,62233,83,2440,1100,-3150
5474,672,62246,83,2440,1100,-3150
5475,672,62259,83,2440,1100,-3150
5476,673,62272,83,2440,1100,-3150
5477,673,62285,83,2440,1100,-3150
5478,673,62298,83,2440,1100,-3150
5479,673,62311,83,2440,1100,-3150
5480,673,62324,83,2440,1100,-3150
5481,673,62337,83,2440,1100,-3150
5482,674,62350,83,2440,1100,-3150
5483,674,62363,83,2440,1100,-3150
5484,674,62376,83,2440,1100,-3150
5485,674,62389,83,2440,1100,-3150
5486,674,62402,83,2440,1100,-3150
5487,674,62415,83,2440,1100,-3150
5488,675,62428,83,2440,1100,-3150
5489,675,62441,83,2440,1100,-3150
5490,675,62454,83,2440,1100,-3150
5491,675,62467,83,2440,1100,-3150
5492,675,62480,83,2440,1100,-3150
5493,676,62493,83,2440,1100,-3150
5494,676,62506,83,2440,1100,-3150
5495,676,62519,83,2440,1100,-3150
5496,676,62532,83,2440,1100,-3150
5497,676,62545,83,2440,1100,-3150
5498,676,62558,83,2440,1100,-3150
5499,677,62571,83,2440,1100,-3150
5500,677,62584,83,2440,1100,-3150
5501,677,62597,83,2440,1100,-3150
5502,677,62610,83,2440,1100,-3150
5503,677,62623,83,2440,1100,-3150
5504,677,62636,83,2440,1100,-3150
5505,678,62649,83,2440,1100,-3150
5506,678,62662,83,2440,1100,-3150
5507,678,62675,83,2440,1100,-3150
5508,678,62688,83,2440,1100,-3150
5509,678,62701,83,2440,1100,-3150
5510,678,62714,83,2440,1100,-3150
5511,679,62727,83,2440,1100,-3150
5512,679,62740,83,2440,1100,-3150
5513,679,62753,83,2440,1100,-3150
5514,679,62766,83,2440,1100,-3150
5515,679,62779,83,2440,1100,-3150
5516,679,62792,83,2440,1100,-3150
5517,680,62805,83,2440,1100,-3150
5518,680,62818,83,2440,1100,-3150
5519,680,62831,83,2440,1100,-3150
5520,680,62844,83,2440,1100,-3150
5521,680,62857,83,2440,1100,-3150
5522,681,62870,83,2440,1100,-3150
5523,681,62883,83,2440,1100,-3150
5524,681,62896,83,2440,1100,-3150
5525,681,62909,83,2440,1100,-3150
5526,681,62922,83,2440,1100,-3150
5527,681,62935,83,2440,1100,-3150
5528,682,62948,83,2440,1100,-3150
5529,682,62961,83,2440,1100,-3150
5530,682,62974,83,2440,1100,-3150
5531,682,62987,83,2440,1100,-3150
5532,682,63000,83,2440,1100,-3150
5533,682,63013,83,2440,1100,-3150
5534,683,63026,83,2440,1100,-3150
5535,683,63039,83,2440,1100,-3150
5536,683,63052,83,2440,1100,-3150
5537,683,63065,83,2440,1100,-3150
5538,683,63078,83,2440,1100,-3150
5539,683,63091,83,2440,1100,-3150
5540,684,63104,83,2440,1100,-3150
5541,684,63117,83,2440,1100,-3150
5542,684,63130,83,2440,1100,-3150
5543,684,63143,83,2440,1100,-3150
5544,684,63156,83,2440,1100,-3150
5545,685,63169,83,2440,1100,-3150
5546,685,63182,83,2440,1100,-3150
5547,685,63195,83,2440,1100,-3150
5548,685,63208,83,2440,1100,-3150
5549,685,63221,83,2440,1100,-3150
5550,685,63234,83,2440,1100,-3150
5551,686,63247,83,2440,1100,-3150
5552,686,63260,83,2440,1100,-3150
5553,686,63273,83,2440,1100,-3150
5554,686,63286,83,2440,1100,-3150
5555,686,63299,83,2440,1100,-3150
5556,686,63312,83,2440,1100,-3150
5557,687,63325,83,2440,1100,-3150
5558,687,63338,83,2440,1100,-3150
5559,687,63351,83,2440,1100,-3150
5560,687,63364,83,2440,1100,-3150
5561,687,63377,83,2440,1100,-3150
5562,687,63390,83,2440,1100,-3150
5563,688,63403,83,2440,1100,-3150
5564,688,63416,83,2440,1100,-3150
5565,688,63429,83,2440,1100,-3150
5566,688,63442,83,2440,1100,-3150
5567,688,63455,83,2440,1100,-3150
5568,689,63468,83,2440,1100,-3150
5569,689,63481,83,2440,1100,-3150
5570,689,63494,83,2440,1100,-3150
5571,689,63507,83,2440,1100,-3150
5572,689,63520,83,2440,1100,-3150
5573,689,63533,83,2440,1100,-3150
5574,690,63546,83,2440,1100,-3150
5575,690,63559,83,2440,1100,-3150
5576,690,63572,83,2440,1100,-3150
5577,690,63585,83,2440,1100,-3150
5578,690,63598,83,2440,1100,-3150
5579,690,63611,83,2440,1100,-3150
5580,691,63624,83,2440,1100,-3150
5581,691,63637,83,2440,1100,-3150
5582,691,63650,83,2440,1100,-3150
5583,691,63663,83,2440,1100,-3150
5584,691,63676,83,2440,1100,-3150
5585,691,63689,83,2440,1100,-3150
5586,692,63702,83,2440,1100,-3150
5587,692,63715,83,2440,1100,-3150
5588,692,63728,83,2440,1100,-3150
5589,692,63741,83,2440,1100,-3150
5590,692,63754,83,2440,1100,-3150
5591,693,63767,83,2440,1100,-3150
5592,693,63780,83,2440,1100,-3150
5593,693,63793,83,2440,1100,-3150
5594,693,63806,83,2440,1100,-3150
5595,693,63819,83,2440,1100,-3150
5596,693,63832,83,2440,1100,-3150
5597,694,63845,83,2440,1100,-3150
5598,694,63858,83,2440,1100,-3150
5599,694,63871,83,2440,1100,-3150
5600,694,63884,83,2440,1100,-3150
5601,694,63897,83,2440,1100,-3150
5602,694,63910,83,2440,1100,-3150
5603,695,63923,83,2440,1100,-3150
5604,695,63936,83,2440,1100,-3150
5605,695,63949,83,2440,1100,-3150
5606,695,63962,83,2440,1100,-3150
5607,695,63975,83,2440,1100,-3150
5608,696,63988,83,2440,1100,-3150
5609,696,64001,83,2440,1100,-3150
5610,696,64014,83,2440,1100,-3150
5611,696,64027,83,2440,1100,-3150
5612,696,64040,83,2440,1100,-3150
5613,696,64053,83,2440,1100,-3150
5614,697,64066,83,2440,1100,-3150
5615,697,64079,83,2440,1100,-3150
5616,697,64092,83,2440,1100,-3150
5617,697,64105,83,2440,1100,-3150
5618,697,64118,83,2440,1100,-3150
5619,697,64131,83,2440,1100,-3150
5620,698,64144,83,2440,1100,-3150
5621,698,64157,83,2440,1100,-3150
5622,698,64170,83,2440,1100,-3150
5623,698,64183,83,2440,1100,-3150
5624,698,64196,83,2440,1100,-3150
5625,699,64209,83,2440,1100,-3150
5626,699,64222,83,2440,1100,-3150
5627,699,64235,83,2440,1100,-3150
5628,699,64248,83,2440,1100,-3150
5629,699,64261,83,2440,1100,-3150
5630,699,64274,83,2440,1100,-3150
5631,700,64287,83,2440,1100,-3150
5632,700,64300,83,2440,1100,-3150
5633,700,64313,83,2440,1100,-3150
5634,700,64326,83,2440,1100,-3150
5635,700,64339,83,2440,1100,-3150
5636,700,64352,83,2440,1100,-3150
5637,701,64365,83,2440,1100,-3150
5638,701,64378,83,2440,1100,-3150
5639,701,64391,83,2440,1100,-3150
5640,701,64404,83,2440,1100,-3150
5641,701,64417,83,2440,1100,-3150
5642,702,64430,83,2440,1100,-3150
5643,702,64443,83,2440,1100,-3150
5644,702,64456,83,2440,1100,-3150
5645,702,64469,83,2440,1100,-3150
5646,702,64482,83,2440,1100,-3150
5647,702,64495,83,2440,1100,-3150
5648,703,64508,83,2440,1100,-3150
5649,703,64521,83,2440,1100,-3150
5650,703,64534,83,2440,1100,-3150
5651,703,64547,83,2440,1100,-3150
5652,703,64560,83,2440,1100,-3150
5653,703,64573,83,2440,1100,-3150
5654,704,64586,83,2440,1100,-3150
5655,704,64599,83,2440,1100,-3150
5656,704,64612,83,2440,1100,-3150
5657,704,64625,83,2440,1100,-3150
5658,704,64638,83,2440,1100,-3150
5659,705,64651,83,2440,1100,-3150
5660,705,64664,83,2440,1100,-3150
5661,705,64677,83,2440,1100,-3150
5662,705,64690,83,2440,1100,-3150
5663,705,64703,83,2440,1100,-3150
5664,705,64716,83,2440,1100,-3150
5665,706,64729,83,2440,1100,-3150
5666,706,64742,83,2440,1100,-3150
5667,706,64755,83,2440,1100,-3150
5668,706,64768,83,2440,1100,-3150
5669,706,64781,83,2440,1100,-3150
5670,706,64794,83,2440,1100,-3150
5671,707,64807,83,2440,1100,-3150
5672,707,64820,83,2440,1100,-3150
5673,707,64833,83,2440,1100,-3150
5674,707,64846,83,2440,1100,-3150
5675,707,64859,83,2440,1100,-3150
5676,708,64872,83,2440,1100,-3150
5677,708,64885,83,2440,1100,-3150
5678,708,64898,83,2440,1100,-3150
5679,708,64911,83,2440,1100,-3150
5680,708,64924,83,2440,1100,-3150
5681,708,64937,83,2440,1100,-3150
5682,709,64950,83,2440,1100,-3150
5683,709,64963,83,2440,1100,-3150
5684,709,64976,83,2440,1100,-3150
5685,709,64989,83,2440,1100,-3150
5686,709,65002,83,2440,1100,-3150
5687,710,65015,83,2440,1100,-3150
5688,710,65028,83,2440,1100,-3150
5689,710,65041,83,2440,1100,-3150
5690,710,65054,83,2440,1100,-3150
5691,710,65067,83,2440,1100,-3150
5692,710,65080,83,2440,1100,-3150
5693,711,65093,83,2440,1100,-3150
5694,711,65106,83,2440,1100,-3150
5695,711,65119,83,2440,1100,-3150
5696,711,65132,83,2440,1100,-3150
5697,711,65145,83,2440,1100,-3150
5698,711,65158,83,2440,1100,-3150
5699,712,65171,83,2440,1100,-3150
5700,712,65184,83,2440,1100,-3150
5701,712,65197,83,2440,1100,-3150
5702,712,65210,83,2440,1100,-3150
5703,712,65223,83,2440,1100,-3150
5704,713,65236,83,2440,1100,-3150
5705,713,65249,83,2440,1100,-3150
5706,713,65262,83,2440,1100,-3150
5707,713,65275,83,2440,1100,-3150
5708,713,65288,83,2440,1100,-3150
5709,713,65301,83,2440,1100,-3150
5710,714,65314,83,2440,1100,-3150
5711,714,65327,83,2440,1100,-3150
5712,714,65340,83,2440,1100,-3150
5713,714,65353,83,2440,1100,-3150
5714,714,65366,83,2440,1100,-3150
5715,715,65379,83,2440,1100,-3150
5716,715,65392,83,2440,1100,-3150
5717,715,65405,83,2440,1100,-3150
5718,715,65418,83,2440,1100,-3150
5719,715,65431,83,2440,1100,-3150
5720,715,65444,83,2440,1100,-3150
5721,716,65457,83,2440,1100,-3150
5722,716,65470,83,2440,1100,-3150
5723,716,65483,83,2440,1100,-3150
5724,716,65496,83,2440,1100,-3150
5725,716,65509,83,2440,1100,-3150
5726,716,65522,83,2440,1100,-3150
5727,717,65535,83,2440,1100,-3150
5728,717,65548,83,2440,1100,-3150
5729,717,65561,83,2440,1100,-3150
5730,717,65574,83,2440,1100,-3150
5731,717,65587,83,2440,1100,-3150
5732,718,65600,83,2440,1100,-3150
5733,718,65613,83,2440,1100,-3150
5734,718,65626,83,2440,1100,-3150
5735,718,65639,83,2440,1100,-3150
5736,718,65652,83,2440,1100,-3150
5737,718,65665,83,2440,1100,-3150
5738,719,65678,83,2440,1100,-3150
5739,719,65691,83,2440,1100,-3150
5740,719,65704,83,2440,1100,-3150
5741,719,65717,83,2440,1100,-3150
5742,719,65730,83,2440,1100,-3150
5743,720,65743,83,2440,1100,-3150
5744,720,65756,83,2440,1100,-3150
5745,720,65769,83,2440,1100,-3150
5746,720,65782,83,2440,1100,-3150
5747,720,65795,83,2440,1100,-3150
5748,720,65808,83,2440,1100,-3150
5749,721,65821,83,2440,1100,-3150
5750,721,65834,83,2440,1100,-3150
5751,721,65847,83,2440,1100,-3150
5752,721,65860,83,2440,1100,-3150
5753,721,65873,83,2440,1100,-3150
5754,722,65886,83,2440,1100,-3150
5755,722,65899,83,2440,1100,-3150
5756,722,65912,83,2440,1100,-3150
5757,722,65925,83,2440,1100,-3150
5758,722,65938,83,2440,1100,-3150
5759,722,65951,83,2440,1100,-3150
5760,723,65964,83,2440,1100,-3150
5761,723,65977,83,2440,1100,-3150
5762,723,65990,83,2440,1100,-3150
5763,723,66003,83,2440,1100,-3150
5764,723,66016,83,2440,1100,-3150
5765,724,66029,83,2440,1100,-3150
5766,724,66042,83,2440,1100,-3150
5767,724,66055,83,2440,1100,-3150
5768,724,66068,83,2440,1100,-3150
5769,724,66081,83,2440,1100,-3150
5770,724,66094,83,2440,1100,-3150
5771,725,66107,83,2440,1100,-3150
5772,725,66120,83,2440,1100,-3150
5773,725,66133,83,2440,1100,-3150
5774,725,66146,83,2440,1100,-3150
5775,725,66159,83,2440,1100,-3150
5776,726,66172,83,2440,1100,-3150
5777,726,66185,83,2440,1100,-3150
5778,726,66198,83,2440,1100,-3150
5779,726,66211,83,2440,1100,-3150
5780,726,66224,83,2440,1100,-3150
5781,726,66237,83,2440,1100,-3150
5782,727,66250,83,2440,1100,-3150
5783,727,66263,83,2440,1100,-3150
5784,727,66276,83,2440,1100,-3150
5785,727,66289,83,2440,1100,-3150
5786,727,66302,83,2440,1100,-3150
5787,728,66315,83,2440,1100,-3150
5788,728,66328,83,2440,1100,-3150
5789,728,66341,83,2440,1100,-3150
5790,728,66354,83,2440,1100,-3150
5791,728,66367,83,2440,1100,-3150
5792,728,66380,83,2440,1100,-3150
5793,729,66393,83,2440,1100,-3150
5794,729,66406,83,2440,1100,-3150
5795,729,66419,83,2440,1100,-3150
5796,729,66432,83,2440,1100,-3150
5797,729,66445,83,2440,1100,-3150
5798,730,66458,83,2440,1100,-3150
5799,730,66471,83,2440,1100,-3150
5800,730,66484,83,2440,1100,-3150
5801,730,66497,83,2440,1100,-3150
5802,730,66510,83,2440,1100,-3150
5803,730,66523,83,2440,1100,-3150
5804,731,66536,83,2440,1100,-3150
5805,731,66549,83,2440,1100,-3150
